clean_hit,corr_non,pair_success,pd_base,pd_suff,pd_nec,recovery,nec_drop
0.8536585365853658,0.8109756097560976,0.6646341463414634,0.5869238492919178,0.46135688409572695,-0.03101251546929521,0.7860591874934635,0.6179363647612129
0.8780487804878049,0.8109756097560976,0.6890243902439024,0.6085570523651634,0.46059181595720894,-0.029962131526412018,0.75685889131735,0.6385191838915755
0.8658536585365854,0.8536585365853658,0.7195121951219512,0.5988900679640654,0.48224488663964155,-0.02966332908083752,0.8052310639884781,0.6285533970449029
0.9207317073170732,0.7621951219512195,0.6829268292682927,0.5798473627102084,0.45900139648739885,-0.03427265366403067,0.7915900390427462,0.6141200163742391
0.9085365853658537,0.8170731707317073,0.725609756097561,0.624635372946902,0.4958823679423914,-0.030084101892099136,0.7938749379532029,0.6547194748390011
0.8963414634146342,0.8170731707317073,0.7134146341463414,0.6091615045216026,0.4516868500447855,-0.029202088713645925,0.741489484629812,0.6383635932352485
0.8658536585365854,0.8048780487804879,0.6707317073170732,0.6028842086472163,0.4375202056111359,-0.02652869609797872,0.7257118354321163,0.629412904745195
0.9146341463414634,0.8963414634146342,0.8109756097560976,0.6627707412330116,0.5164199940315107,-0.02609251257849901,0.7791834519882235,0.6888632538115106
0.8841463414634146,0.8109756097560976,0.6951219512195121,0.6280830473434634,0.48170041093012184,-0.028337098112920425,0.7669374503367864,0.6564201454563838
0.8841463414634146,0.8170731707317073,0.7012195121951219,0.6148681920476076,0.4766141259815635,-0.0335327328705206,0.7751484499362189,0.6484009249181282
0.9329268292682927,0.7926829268292683,0.725609756097561,0.6285397148713833,0.4816515496591242,-0.029188149222513515,0.7663024917318347,0.6577278640938968
0.8780487804878049,0.7987804878048781,0.676829268292683,0.5758254124623973,0.4290516002149117,-0.0275631670544787,0.7451070948387236,0.603388579516876
0.8536585365853658,0.8658536585365854,0.7195121951219512,0.5951494400094195,0.45150429083079824,-0.022806427827695503,0.7586402010609195,0.617955867837115
0.8536585365853658,0.7926829268292683,0.6463414634146342,0.5709072166099781,0.44720323965316866,-0.02807057085560588,0.783320348108154,0.5989777874655839
0.9207317073170732,0.8597560975609756,0.7804878048780488,0.6332982934829665,0.4773878509678492,-0.024167822991929388,0.7538119964631413,0.657466116474896
0.8719512195121951,0.7987804878048781,0.6707317073170732,0.5865758406679805,0.4585194402351612,-0.03435959103630809,0.7816882463352515,0.6209354317042886
0.9329268292682927,0.8170731707317073,0.75,0.6444665506118681,0.48015810222160527,-0.030751910514947835,0.7450473601228637,0.6752184611268159
0.9024390243902439,0.7621951219512195,0.6646341463414634,0.5808065886177668,0.4531391448364025,-0.03492953864539541,0.7801894016285629,0.6157361272631622
0.8902439024390244,0.8292682926829268,0.7195121951219512,0.6004951360022149,0.48621133587709287,-0.029099502941457227,0.80968405358489,0.6295946389436722
